0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.00627458379270025	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.00627458379270025	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.0101152190579577	0.00627458379270025	0.0101152190579577	0.0101152190579577	0.0101152190579577
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.00624844730948033	0.00809622139053514	0.00624844730948033	0.0275359652418497	0.00809622139053514	0.0062725224644675	0.0275359652418497	0.00809622139053514	0.00624844730948033	0.00624844730948033	0.0062725224644675	0.00809622139053514	0.00624844730948033	0.00624844730948033	0.00809622139053514	0.00809622139053514	0.00809622139053514	0.00809622139053514	0.0275359652418497	0.0062725224644675	0.00624844730948033	0.00624844730948033	0.00624844730948033	0.00809622139053514	0.00624844730948033	0.00809622139053514	0.00624844730948033	0.00624844730948033	0.00624844730948033	0.00624844730948033	0.00809622139053514	0.0275359652418497	0.0062725224644675	0.00809622139053514	0.00624844730948033	0.0062725224644675	0.0275359652418497	0.0062725224644675	0.00624844730948033	0.00624844730948033	0.0062725224644675	0.00624844730948033	0.00624844730948033	0.00624844730948033	0.0062725224644675	0.0062725224644675	0.00809622139053514	0.00809622139053514	0.0275359652418497	0.00809622139053514	0.00624844730948033	0.0275359652418497	0.00624844730948033	0.0275359652418497	0.00624844730948033	0.00624844730948033	0.00624844730948033	0.00809622139053514	0.0275359652418497	0.0062725224644675	0.00624844730948033	0.0062725224644675	0.00624844730948033	0.00624844730948033	0.00624844730948033	0.00809622139053514	0.00809622139053514	0.0275359652418497	0.00809622139053514	0.0275359652418497	0.00624844730948033	0.0275359652418497	0.00624844730948033	0.00809622139053514	0.0062725224644675	0.00624844730948033	0.00809622139053514	0.00809622139053514	0.00809622139053514	0.00809622139053514	0.00809622139053514	0.0275359652418497	0.0275359652418497	0.00809622139053514	0.00624844730948033	0.00809622139053514	0.00624844730948033	0.0062725224644675	0.00624844730948033	0.00809622139053514	0.0062725224644675	0.00809622139053514	0.00624844730948033	0.00624844730948033	0.0062725224644675	0.0062725224644675	0.0062725224644675	0.00809622139053514	0.00624844730948033	0.0275359652418497
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0035684125446852	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517	0.0100649655298517
